Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
BulletJournal,com.bulletjournal.controller,ProjectControllerTest,validateGroupsResponseEtagMatch,5,1,1
BulletJournal,com.bulletjournal.controller,ProjectControllerTest,createGroups,32,1,1
BulletJournal,com.bulletjournal.controller,ProjectControllerTest,addUsersToGroup,11,2,2
BulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUsersFromGroup,11,2,3
BulletJournal,com.bulletjournal.controller,ProjectControllerTest,removeUserFromGroup,8,1,3
BulletJournal,com.bulletjournal.controller,UserControllerTest,setup,3,1,0
BulletJournal,com.bulletjournal.controller,UserControllerTest,testChangeAlias,13,1,0
BulletJournal,com.bulletjournal.controller,UserControllerTest,testGetUsersByNames,6,1,0
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,setup,4,1,0
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,testGetTransactions,77,2,0
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,testLabels,20,1,4
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,createGroup,10,1,0
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,createProject,14,1,3
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,addUsersToGroup,11,2,2
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,testRecurringTransactionCRUD,23,1,1
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,createTransaction,16,3,7
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,setLabelsforTransaction,7,1,2
BulletJournal,com.bulletjournal.controller,TransactionControllerTest,createLabels,14,2,0
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,setup,4,1,0
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testCRUD,54,1,0
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createBookingLink,11,1,8
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBookingLink,6,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBookingLink,8,1,3
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,updateBookingLinkSlot,8,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,updateBookingLinkRecurrences,9,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,deleteBookingLinkSlot,6,1,1
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,patchBookingLink,11,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBookingLinks,6,1,0
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,testApplyTask,31,2,1
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,createTask,9,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,book,11,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,getBooking,6,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,cancelBooking,4,1,2
BulletJournal,com.bulletjournal.controller,BookingLinkControllerTest,deleteAllBookinglinks,9,2,1
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,setup,3,1,0
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,tearDown,3,1,0
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,testAddDeleteToken,23,1,0
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,testBatchGetTokens,13,1,0
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,testFcm,7,1,0
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,submitToken,4,1,2
BulletJournal,com.bulletjournal.controller,DeviceControllerTest,sendEmail,23,1,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,setup,4,1,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,tearDown,2,1,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTask,61,5,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,getNotificationsEtag,9,1,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,getGroupsEtag,9,1,0
BulletJournal,com.bulletjournal.controller,SystemControllerTest,addRecurringRemindingTasks,13,1,4
BulletJournal,com.bulletjournal.controller,SystemControllerTest,deleteTask,4,1,1
BulletJournal,com.bulletjournal.controller,SystemControllerTest,testRemindingTaskEtagMatch,9,1,2
BulletJournal,com.bulletjournal.controller,SystemControllerTest,getRemindingTasks,9,1,1
BulletJournal,com.bulletjournal.controller,SystemControllerTest,createRemindingTask,11,1,5
BulletJournal,com.bulletjournal.controller,QueryControllerTest,setup,4,1,0
BulletJournal,com.bulletjournal.controller,QueryControllerTest,testQuery,9,1,0
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addTransactions,6,1,1
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addTransactionContents,10,1,2
BulletJournal,com.bulletjournal.controller,QueryControllerTest,createTransaction,6,1,3
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addNotes,6,1,1
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addNoteContents,10,1,2
BulletJournal,com.bulletjournal.controller,QueryControllerTest,createNote,6,1,3
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addTasks,6,1,1
BulletJournal,com.bulletjournal.controller,QueryControllerTest,createTask,10,1,3
BulletJournal,com.bulletjournal.controller,QueryControllerTest,addTaskContents,10,1,2
BulletJournal,com.bulletjournal.controller,RateFilterTest,setup,7,1,0
BulletJournal,com.bulletjournal.controller,RateFilterTest,clearLockedCache,6,2,0
BulletJournal,com.bulletjournal.controller,RateFilterTest,tearDown,5,1,0
BulletJournal,com.bulletjournal.controller,RateFilterTest,testRateFilter,11,1,0
BulletJournal,com.bulletjournal.controller,RateFilterTest,createTransaction,5,1,6
BulletJournal,com.bulletjournal.controller,AdminController,setRole,5,1,2
BulletJournal,com.bulletjournal.controller,AdminController,getUsername,4,1,1
BulletJournal,com.bulletjournal.controller,AdminController,validateRequester,6,2,0
BulletJournal,com.bulletjournal.controller,AdminController,getUsersByRole,4,1,1
BulletJournal,com.bulletjournal.controller,AdminController,getLockedUsers,9,1,0
BulletJournal,com.bulletjournal.controller,AdminController,unlockUser,11,3,1
BulletJournal,com.bulletjournal.controller,AdminController,lockUser,12,3,1
BulletJournal,com.bulletjournal.controller,AdminController,changePoints,8,1,2
BulletJournal,com.bulletjournal.controller,AdminController,setPoints,6,1,2
BulletJournal,com.bulletjournal.controller,AdminController,getUser,11,1,1
BulletJournal,com.bulletjournal.controller,AdminController,getVersion,3,1,0
BulletJournal,com.bulletjournal.controller,DeviceController,createDeviceToken,17,3,1
BulletJournal,com.bulletjournal.controller,NoteController,getNotes,14,3,6
BulletJournal,com.bulletjournal.controller,NoteController,getNotesByOwner,5,1,2
BulletJournal,com.bulletjournal.controller,NoteController,getNotesByOrder,5,1,4
BulletJournal,com.bulletjournal.controller,NoteController,createNote,7,1,2
BulletJournal,com.bulletjournal.controller,NoteController,getNote,4,1,1
BulletJournal,com.bulletjournal.controller,NoteController,updateNote,8,1,2
BulletJournal,com.bulletjournal.controller,NoteController,deleteNote,4,1,1
BulletJournal,com.bulletjournal.controller,NoteController,deleteSingleNote,15,2,1
BulletJournal,com.bulletjournal.controller,NoteController,deleteNotes,18,4,2
BulletJournal,com.bulletjournal.controller,NoteController,updateNoteRelations,5,1,2
BulletJournal,com.bulletjournal.controller,NoteController,setLabels,5,1,2
BulletJournal,com.bulletjournal.controller,NoteController,setColor,5,1,2
BulletJournal,com.bulletjournal.controller,NoteController,moveNote,7,1,2
BulletJournal,com.bulletjournal.controller,NoteController,shareNote,9,2,2
BulletJournal,com.bulletjournal.controller,NoteController,getSharables,7,1,1
BulletJournal,com.bulletjournal.controller,NoteController,revokeSharable,4,1,2
BulletJournal,com.bulletjournal.controller,NoteController,removeShared,4,1,1
BulletJournal,com.bulletjournal.controller,NoteController,addContent,10,1,2
BulletJournal,com.bulletjournal.controller,NoteController,getContents,5,1,1
BulletJournal,com.bulletjournal.controller,NoteController,deleteContent,8,1,2
BulletJournal,com.bulletjournal.controller,NoteController,updateContent,6,1,4
BulletJournal,com.bulletjournal.controller,NoteController,getContentRevision,5,1,3
BulletJournal,com.bulletjournal.controller,NoteController,setContentsOrder,4,1,2
BulletJournal,com.bulletjournal.controller,NoteController,exportNoteAsEmail,14,1,2
BulletJournal,com.bulletjournal.controller,NoteController,exportNoteAsPdf,15,1,2
BulletJournal,com.bulletjournal.controller,NoteController,exportNoteAsImage,21,2,2
BulletJournal,com.bulletjournal.controller,NoteController,getHistory,22,1,6
BulletJournal,com.bulletjournal.controller,ProjectItemController,ProjectItemController,10,1,8
BulletJournal,com.bulletjournal.controller,ProjectItemController,getProjectItems,12,2,4
BulletJournal,com.bulletjournal.controller,ProjectItemController,getZonedDateTimeProjectItemsMap,17,3,6
BulletJournal,com.bulletjournal.controller,ProjectItemController,getRecentProjectItems,9,1,4
BulletJournal,com.bulletjournal.controller,ProjectItemController,addRecentProjectItems,6,1,4
BulletJournal,com.bulletjournal.controller,QueryController,parseSearchIndexInfo,9,2,1
BulletJournal,com.bulletjournal.controller,QueryController,search,44,6,4
BulletJournal,com.bulletjournal.controller,QueryController,getContentIdsFromItems,21,3,1
BulletJournal,com.bulletjournal.controller,QueryController,generateSharedProjectItemIds,13,3,2
BulletJournal,com.bulletjournal.controller,QueryController,getProjectItemIds,10,2,1
BulletJournal,com.bulletjournal.controller,QueryController,search,41,6,5
BulletJournal,com.bulletjournal.controller,QueryController,validateSearchResult,17,3,2
BulletJournal,com.bulletjournal.controller,QueryController,getProjectItemDao,16,7,1
BulletJournal,com.bulletjournal.controller,NotificationController,getNotifications,9,1,0
BulletJournal,com.bulletjournal.controller,NotificationController,answerNotification,4,1,2
BulletJournal,com.bulletjournal.controller,NotificationController,answerNotification,12,3,3
BulletJournal,com.bulletjournal.controller,NotificationController,cleanNotifications,5,1,0
BulletJournal,com.bulletjournal.controller,NotificationController,deleteNotification,3,1,1
BulletJournal,com.bulletjournal.controller,NotificationController,processNotification,39,5,3
BulletJournal,com.bulletjournal.controller,NotificationController,answerPublicNotification,4,1,2
BulletJournal,com.bulletjournal.controller,TaskController,getTasks,14,3,6
BulletJournal,com.bulletjournal.controller,TaskController,getTasksByAssignee,5,1,2
BulletJournal,com.bulletjournal.controller,TaskController,getTasksByOrder,5,1,4
BulletJournal,com.bulletjournal.controller,TaskController,getTask,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,getCompletedTask,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,createTask,7,1,2
BulletJournal,com.bulletjournal.controller,TaskController,updateTask,12,2,2
BulletJournal,com.bulletjournal.controller,TaskController,updateTaskRelations,5,1,3
BulletJournal,com.bulletjournal.controller,TaskController,completeTask,4,1,2
BulletJournal,com.bulletjournal.controller,TaskController,completeSingleTask,8,1,2
BulletJournal,com.bulletjournal.controller,TaskController,completeTasks,20,4,2
BulletJournal,com.bulletjournal.controller,TaskController,setTaskStatus,12,2,2
BulletJournal,com.bulletjournal.controller,TaskController,uncompleteTask,8,1,1
BulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasks,7,2,7
BulletJournal,com.bulletjournal.controller,TaskController,getCompletedTasksBetween,4,1,5
BulletJournal,com.bulletjournal.controller,TaskController,deleteTask,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,deleteSingleTask,15,2,1
BulletJournal,com.bulletjournal.controller,TaskController,deleteTasks,18,4,2
BulletJournal,com.bulletjournal.controller,TaskController,deleteCompletedTask,9,2,1
BulletJournal,com.bulletjournal.controller,TaskController,setLabels,5,1,2
BulletJournal,com.bulletjournal.controller,TaskController,moveTask,7,1,2
BulletJournal,com.bulletjournal.controller,TaskController,shareTask,9,2,2
BulletJournal,com.bulletjournal.controller,TaskController,setContentsOrder,4,1,2
BulletJournal,com.bulletjournal.controller,TaskController,exportTaskAsEmail,14,1,2
BulletJournal,com.bulletjournal.controller,TaskController,exportTaskAsPdf,15,1,2
BulletJournal,com.bulletjournal.controller,TaskController,exportTaskAsImage,21,2,2
BulletJournal,com.bulletjournal.controller,TaskController,getSharables,7,1,1
BulletJournal,com.bulletjournal.controller,TaskController,revokeSharable,4,1,2
BulletJournal,com.bulletjournal.controller,TaskController,removeShared,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,addContent,10,1,2
BulletJournal,com.bulletjournal.controller,TaskController,getContents,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,getCompletedTaskContents,4,1,1
BulletJournal,com.bulletjournal.controller,TaskController,deleteContent,8,1,2
BulletJournal,com.bulletjournal.controller,TaskController,updateContent,6,1,4
BulletJournal,com.bulletjournal.controller,TaskController,getContentRevision,5,1,3
BulletJournal,com.bulletjournal.controller,TaskController,getTaskStatistics,13,2,4
BulletJournal,com.bulletjournal.controller,TaskController,calculateTaskStatistics,20,2,2
BulletJournal,com.bulletjournal.controller,TaskController,getHistory,22,1,6
BulletJournal,com.bulletjournal.controller,SystemController,getUpdates,86,13,3
BulletJournal,com.bulletjournal.controller,SystemController,getPublicProjectItem,26,6,1
BulletJournal,com.bulletjournal.controller,SystemController,getPublicProjectItem,24,4,1
BulletJournal,com.bulletjournal.controller,SystemController,getSharedItem,9,2,2
BulletJournal,com.bulletjournal.controller,SystemController,getSharedItemIdAndType,5,1,1
BulletJournal,com.bulletjournal.controller,SystemController,isUUID,9,3,1
BulletJournal,com.bulletjournal.controller,SystemController,setLabels,9,1,2
BulletJournal,com.bulletjournal.controller,SystemController,contactSupport,7,1,1
BulletJournal,com.bulletjournal.controller,SystemController,requestCollabItemWriteAccess,19,2,1
BulletJournal,com.bulletjournal.controller,SystemController,getCollabItem,37,6,1
BulletJournal,com.bulletjournal.controller,SystemController,createEmptyPublicProjectItem,13,1,0
BulletJournal,com.bulletjournal.controller,ProjectController,getProjects,14,1,0
BulletJournal,com.bulletjournal.controller,ProjectController,getProject,8,1,1
BulletJournal,com.bulletjournal.controller,ProjectController,setProjectSetting,9,1,2
BulletJournal,com.bulletjournal.controller,ProjectController,setProjectOwner,5,1,2
BulletJournal,com.bulletjournal.controller,ProjectController,createProject,10,2,1
BulletJournal,com.bulletjournal.controller,ProjectController,updateProject,15,3,2
BulletJournal,com.bulletjournal.controller,ProjectController,deleteProject,10,2,1
BulletJournal,com.bulletjournal.controller,ProjectController,updateSharedProjectsOrder,5,1,1
BulletJournal,com.bulletjournal.controller,ProjectController,updateProjectRelations,5,1,2
BulletJournal,com.bulletjournal.controller,ProjectController,getHistory,9,1,6
BulletJournal,com.bulletjournal.controller,BankAccountController,getBankAccounts,8,1,0
BulletJournal,com.bulletjournal.controller,BankAccountController,createBankAccount,5,1,1
BulletJournal,com.bulletjournal.controller,BankAccountController,updateBankAccount,4,1,2
BulletJournal,com.bulletjournal.controller,BankAccountController,deleteBankAccount,4,1,1
BulletJournal,com.bulletjournal.controller,BankAccountController,setBalance,4,1,2
BulletJournal,com.bulletjournal.controller,BankAccountController,getTransactions,6,1,4
BulletJournal,com.bulletjournal.controller,FileController,uploadFile,6,2,1
BulletJournal,com.bulletjournal.controller,FileController,uploadAvatar,14,3,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,loginGoogleCalendar,7,1,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,oauth2Callback,13,2,2
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,isProd,3,1,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,logoutGoogleCalendar,8,1,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getLoginStatus,8,2,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getEventList,15,3,4
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,createEvents,4,1,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,deleteTaskFromEvent,3,1,2
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,createTaskFromEvent,11,2,3
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getCalendarList,15,3,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,watchCalendar,23,3,2
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getChannelNotifications,9,1,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getWatchedProject,8,1,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getWatchedProjects,4,1,0
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,unwatchCalendar,12,2,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,getSyncToken,10,1,1
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,incrementSync,28,4,3
BulletJournal,com.bulletjournal.controller,GoogleCalendarController,authorize,9,2,1
BulletJournal,com.bulletjournal.controller,TransactionController,getRecurringTransactions,6,1,1
BulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,22,2,9
BulletJournal,com.bulletjournal.controller,TransactionController,includeProjectItem,15,4,3
BulletJournal,com.bulletjournal.controller,TransactionController,getTransactionsByPayer,5,1,4
BulletJournal,com.bulletjournal.controller,TransactionController,createTransaction,7,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,getTransaction,5,1,1
BulletJournal,com.bulletjournal.controller,TransactionController,updateTransaction,12,2,2
BulletJournal,com.bulletjournal.controller,TransactionController,deleteTransaction,13,2,2
BulletJournal,com.bulletjournal.controller,TransactionController,deleteTransactions,29,7,2
BulletJournal,com.bulletjournal.controller,TransactionController,setLabels,5,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,setColor,5,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,setBankAccount,5,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,moveTransaction,7,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,shareTransaction,6,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,getStartEndTime,16,3,4
BulletJournal,com.bulletjournal.controller,TransactionController,addContent,10,1,2
BulletJournal,com.bulletjournal.controller,TransactionController,getContents,4,1,1
